gha_fingerprint,workflow_blob_url,source_git_repo,package_namespace,package_name,workflow_path,workflow_name,primary_language,stars_count,popularity_bucket,license,is_fork,num_jobs,total_steps,has_matrix_strategy,has_job_dependencies,uses_reusable_workflows,trigger_diversity_count,trigger_risk_level,has_workflow_dispatch_inputs,num_third_party_action_refs,num_uses_steps,num_run_steps,has_permissions_block,permission_scope,secrets_usage_count,has_conditional_expressions,workflow_purpose,has_self_hosted_runner,uses_container,structural_complexity_bucket,sha_pinning_ratio,uses_unverified_actions,expressions_in_run_blocks,taint_source_count,env_vars_with_expressions,security_surface_bucket,action_dependency_bucket
f5a05c4a9b310e9ae841f193f221d527cd89a2728388c8e2776d0346eff8db15,https://github.com/pulumi/pulumi-auth0/blob/6ace670cf4beac652934b1d3ddc167660f98d5ce/.github/workflows/prerelease.yml,pulumi/pulumi-auth0,pulumi,pulumi-auth0,.github/workflows/prerelease.yml,prerelease,Go,25,q2_medium,Apache License 2.0,False,7,0,False,True,True,1,low,False,0,0,0,True,empty_locked_down,0,False,deploy_release,False,True,complex,,False,False,0,False,no_expressions,no_third_party
f838a4aef77890cad16dc5eb3e8bb07a26f2a77181806514ccc4caaa692feacf,https://github.com/stolostron/backplane-operator/blob/464bf54a736aa071394f886065bd856a72032807/.github/workflows/handle-onboard-request.yml,stolostron/backplane-operator,stolostron,backplane-operator,.github/workflows/handle-onboard-request.yml,Handle New Onboard Request,Go,15,q2_medium,Apache License 2.0,False,1,11,False,False,False,2,high,False,2,2,9,False,not_set,3,True,other,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
17939d67c7ffb4f86f72fdf83118512396df8104623f6acea673bc004b7e5375,https://github.com/zopefoundation/zope.browser/blob/154b616d9c0109659d4eaebf6ff1ca8cd9e77257/.github/workflows/pre-commit.yml,zopefoundation/zope.browser,zopefoundation,zope.browser,.github/workflows/pre-commit.yml,pre-commit,Python,0,q1_low,Other,False,1,4,False,False,False,3,medium,False,4,4,0,True,empty_locked_down,0,True,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
e11cf10f39bdabad50984fccfeac91908b14b7278d01798167c1df45c84b21c1,https://github.com/bcgov/nr-waste-plus/blob/6f0f0aacb37538aa720e169500cd22b509166f75/.github/workflows/pr-open.yml,bcgov/nr-waste-plus,bcgov,nr-waste-plus,.github/workflows/pr-open.yml,PR,TypeScript,0,q1_low,Apache License 2.0,False,4,3,True,True,True,1,medium,False,1,1,2,True,empty_locked_down,2,True,other,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
36373bc215f3503b9ef9c552210462d5283d6f990a04a67e2069c87d3de3145d,https://github.com/jenkinsci/ant-plugin/blob/a4028a3cdd6753a1379b9433d0eeec9a9d8baf0b/.github/workflows/jenkins-security-scan.yml,jenkinsci/ant-plugin,jenkinsci,ant-plugin,.github/workflows/jenkins-security-scan.yml,Jenkins Security Scan,Java,40,q2_medium,MIT License,False,1,0,False,False,True,3,medium,False,0,0,0,True,write_all,0,False,security_scan,False,True,simple,,False,False,0,False,no_expressions,no_third_party
48e168beb6f035dde1ca83e695da28a9740f77add59e1adf5fc3ae6d6d38dd79,https://github.com/Geonovum/dso-cim-pdc/blob/7d9ede25f836467634d83082acd321a5ab9bc735/.github/workflows/main.yml,Geonovum/dso-cim-pdc,geonovum,dso-cim-pdc,.github/workflows/main.yml,Main Workflow,HTML,1,q1_low,,False,2,0,False,True,True,3,medium,False,0,0,0,False,not_set,1,True,other,False,True,medium,,False,False,0,False,no_expressions,no_third_party
1e2eef0b110dc5a2ed55613a8b624472a9953a93f92cfefbdceda79950664fb1,https://github.com/falcosecurity/falcosidekick/blob/803f99a7e470e726ad4f0b3c21b80a46404d64cd/.github/workflows/lint.yml,falcosecurity/falcosidekick,falcosecurity,falcosidekick,.github/workflows/lint.yml,lint,Go,621,q3_high,Apache License 2.0,False,1,3,False,False,False,3,medium,False,3,3,0,True,empty_locked_down,0,False,code_quality,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
d8c88d1985de54d5ba2a559328c93c429daa1228fc1ccfc62d2e764c3bbccdf6,https://github.com/udacity/ios-nd-persistence/blob/7c0547215c0496e072a351f6c6e6c1fd1c592428/.github/workflows/manual.yml,udacity/ios-nd-persistence,udacity,ios-nd-persistence,.github/workflows/manual.yml,Manual Workflow,Jupyter Notebook,31,q2_medium,MIT License,False,1,4,False,False,False,2,high,False,3,3,1,False,not_set,3,False,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
89928fd7cb2213afea7e204959b1797004424f62272da43d927e74a0423d37f7,https://github.com/Forsakringskassan/rimfrost-adapter-arbetsgivare/blob/fa6da4ec71ea20133e41768565db59fb6afd34be/.github/workflows/bundle-maven-lib-ci.yaml,Forsakringskassan/rimfrost-adapter-arbetsgivare,forsakringskassan,rimfrost-adapter-arbetsgivare,.github/workflows/bundle-maven-lib-ci.yaml,Bundle Maven Lib CI,Java,0,q1_low,,False,2,0,False,False,True,4,medium,False,0,0,0,False,not_set,2,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
fcd53f84d8c90065a13629f1874bb49a0f3871ea41b7c8320bd247979ffd5070,https://github.com/turbot/flowpipe-mod-openai/blob/c186da6b9270739be632278ada9b9bc236a3cb73/.github/workflows/stale.yml,turbot/flowpipe-mod-openai,turbot,flowpipe-mod-openai,.github/workflows/stale.yml,Stale Issues and PRs,HCL,1,q1_low,Apache License 2.0,False,1,0,False,False,True,2,low,True,0,0,0,False,not_set,0,False,other,False,True,simple,,False,False,0,False,no_expressions,no_third_party
995a57be9354dc595ddd7debe446c4af60a023f9e1a7c764ad835c0e3d606bc5,https://github.com/libbpf/vmlinux.h/blob/8f91e9fd5b488ff57074e589e3960940f3387830/.github/workflows/vmlinux.h.yml,libbpf/vmlinux.h,libbpf,vmlinux.h,.github/workflows/vmlinux.h.yml,vmlinux.h,C,5,q1_low,,False,1,11,False,False,False,3,medium,False,2,2,9,False,not_set,0,False,other,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
f1b8ecb209f4accf861b467667e4388582b06bdc76f4f4558ad18cfeb71159d8,https://github.com/notofonts/thaana/blob/2876a41506b7fbf46d1660501257dea8f7979192/.github/workflows/build.yaml,notofonts/thaana,notofonts,thaana,.github/workflows/build.yaml,"Build, QA, Release",Python,2,q1_low,SIL Open Font License 1.1,False,1,0,False,False,True,1,low,False,0,0,0,True,write_all,0,False,deploy_release,False,True,simple,,False,False,0,False,no_expressions,no_third_party
fba51ec76ca051872f02c788c15e7a5d0c5288a38e8636272d0e97d80e18af34,https://github.com/simp/pupmod-simp-vnc/blob/e11b5a9cea8d328d02508fad28127bc85b55841a/.github/workflows/pr_tests.yml,simp/pupmod-simp-vnc,simp,pupmod-simp-vnc,.github/workflows/pr_tests.yml,PR Tests,Ruby,2,q1_low,Other,False,6,22,False,True,False,1,medium,False,12,12,10,False,not_set,0,True,ci_test,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
cc061fbb42c644db1b5b7fee64979c4c79a87363e79880bbc7460462fff7a86d,https://github.com/turbot/steampipe-plugin-pipes/blob/fcee9e84255a34c2654884355ab7e57124804a5a/.github/workflows/golangci-lint.yml,turbot/steampipe-plugin-pipes,turbot,steampipe-plugin-pipes,.github/workflows/golangci-lint.yml,golangci-lint,Go,4,q1_low,Apache License 2.0,False,1,0,False,False,True,2,medium,False,0,0,0,False,not_set,0,False,code_quality,False,True,simple,,False,False,0,False,no_expressions,no_third_party
547e277cbacf065243ca4a7e1a87c9179209c1c92eee7ad54e57a0c9876631c2,https://github.com/ljharb/find-value-locations/blob/4d73bdd39e57bd415d569f87a3209cb64cf3d73e/.github/workflows/node-twenties.yml,ljharb/find-value-locations,ljharb,find-value-locations,.github/workflows/node-twenties.yml,Tests: node.js >= 20,JavaScript,8,q1_low,MIT License,False,2,1,False,True,True,2,medium,False,0,0,1,True,granular,0,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
33fda8364839de8c5b0f80addf234501fc2b22a34466fa384941ea84d0f3ca9c,https://github.com/rspamd/rspamd/blob/98402b7e8bb1355350ec448441f798e65a39369f/.github/workflows/ci.yml,rspamd/rspamd,rspamd,rspamd,.github/workflows/ci.yml,ci,C,2326,q4_top,Other,False,8,0,False,True,True,2,medium,False,0,0,0,False,not_set,0,True,ci_test,False,True,complex,,False,False,0,False,no_expressions,no_third_party
f4eac46a9f36149aebaa8a9d18af830556c14948ea325b4bce14e9a247565753,https://github.com/oracle-devrel/terraform-oci-multi-arch-generic-compute/blob/b36bd3481b3295ec88a6372387ca84afb78f087d/.github/workflows/cla.yml,oracle-devrel/terraform-oci-multi-arch-generic-compute,oracle-devrel,terraform-oci-multi-arch-generic-compute,.github/workflows/cla.yml,CLA Assistant,HCL,1,q1_low,Universal Permissive License v1.0,False,1,1,False,False,False,2,high,False,1,1,0,False,not_set,2,True,other,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
22600d780eee71052a54cb351a8621eecbfb2d847b563b0c3e20ad34d5364e67,https://github.com/OWASP/wstg/blob/db28b665ee878bc5adbdfb440869455bd0652cd1/.github/workflows/build-checklists.yml,OWASP/wstg,owasp,wstg,.github/workflows/build-checklists.yml,Deploy Latest Checklists,Dockerfile,8694,q4_top,Creative Commons Attribution Share Alike 4.0 International,False,1,13,False,False,False,2,low,True,3,3,10,False,not_set,5,True,deploy_release,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
2bb08980fa95097cd2b2ee9638e56b54fefe39da82e456a2104bb789c5244536,https://github.com/DEFRA/ffc-pay-submission/blob/f991edac668559babbffddaf0ce7e4b8b4d69c27/.github/workflows/main.yml,DEFRA/ffc-pay-submission,defra,ffc-pay-submission,.github/workflows/main.yml,Version Bump,JavaScript,0,q1_low,Other,False,1,12,False,False,False,1,medium,False,2,2,10,False,not_set,7,False,other,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
66e6ca0e9c4421fb1338ab41e5f44ec60c460b6048e2f9caedf5fc76fbf2a2ca,https://github.com/nationalarchives/tna-child-archives-inspire/blob/e88effa9032f1562fbaf0450b266dd178dd1e051/.github/workflows/deploy-code-website.yaml,nationalarchives/tna-child-archives-inspire,nationalarchives,tna-child-archives-inspire,.github/workflows/deploy-code-website.yaml,Website Theme Deployment,PHP,0,q1_low,,False,3,0,False,False,True,1,low,True,0,0,0,True,write_all,3,True,deploy_release,False,True,medium,,False,False,0,False,no_expressions,no_third_party
bd0c71d27647b0e5818a11810aa7be54ea27efbe3d0bba5b37fc127de0660917,https://github.com/ocicl/btrie/blob/49bfb3fee78099fa4e444296cf530aaae876d103/.github/workflows/main.yml,ocicl/btrie,ocicl,btrie,.github/workflows/main.yml,,,0,q1_low,Other,False,1,1,False,False,False,2,low,False,1,1,0,True,empty_locked_down,4,False,other,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
fba51ec76ca051872f02c788c15e7a5d0c5288a38e8636272d0e97d80e18af34,https://github.com/simp/pupmod-simp-simp_apache/blob/3be98ec595a18b6d607b2622dff105b9291c6a77/.github/workflows/tag_deploy.yml,simp/pupmod-simp-simp_apache,simp,pupmod-simp-simp_apache,.github/workflows/tag_deploy.yml,Tag: Release to GitHub w/RPMs + Puppet Forge,Ruby,7,q1_low,Other,False,4,16,False,True,False,1,low,False,6,6,10,False,not_set,3,True,deploy_release,False,True,complex,,False,False,0,False,no_expressions,unpinned_third_party
7d853fae37e10de7d2ef4bf6f93d950a8ab0514fd01d442bd89b14f3a1a4da9e,https://github.com/discourse/discourse-browser-history/blob/6b2872a4d201aa4e084ef691b5adf3e07d2fa2a4/.github/workflows/d-compat-branch.yml,discourse/discourse-browser-history,discourse,discourse-browser-history,.github/workflows/d-compat-branch.yml,Create new d-compat branch,Ruby,0,q1_low,MIT License,False,1,0,False,False,True,2,low,False,0,0,0,False,not_set,0,False,other,False,True,simple,,False,False,0,False,no_expressions,no_third_party
98799494a5de49c6e8da7fd92c68c965672f517257d1be67c2781c373bcc117a,https://github.com/canonical/harbor-rocks/blob/3370593d6b5ce3d6f1b9db26035489fc4ce94703/.github/workflows/pull_request.yaml,canonical/harbor-rocks,canonical,harbor-rocks,.github/workflows/pull_request.yaml,Push Multiarch Images,Python,0,q1_low,,False,4,0,False,True,True,2,medium,False,0,0,0,False,not_set,0,True,other,False,True,complex,,False,False,0,False,no_expressions,no_third_party
6177007147b2752303639dc2e02dad7da027372963d42a2ad60942ec2f5ccf32,https://github.com/MicrosoftDocs/Hololens/blob/4db670cb587aa65f80dabfbe408fc79701469c26/.github/workflows/AutoLabelMsftContributor.yml,MicrosoftDocs/Hololens,microsoftdocs,hololens,.github/workflows/AutoLabelMsftContributor.yml,Auto label Microsoft contributors,,1606,q4_top,Creative Commons Attribution 4.0 International,False,2,0,False,True,True,1,high,False,0,0,0,True,write_all,4,True,other,False,True,medium,,False,False,0,False,no_expressions,no_third_party
835c9a40de99bf52e3b3f9729070ba050697e89ba856c42da143bea3922f16ef,https://github.com/elastic/ml-cpp/blob/b8a8f87e33fe6f97ba948fa98083d6171cb64d08/.github/workflows/backport.yml,elastic/ml-cpp,elastic,ml-cpp,.github/workflows/backport.yml,Backport,C++,158,q3_high,Other,False,2,6,False,False,False,1,high,False,1,1,5,True,write_all,3,True,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
f6a5966cf3f7e302c0b77e3628de15872beab963ace7ae49a05b58f3dadf5744,https://github.com/simp/pupmod-simp-simp_options/blob/f77b0abf9cbb04a96d4db3b73d33ffe67f1b0248/.github/workflows/validate_tokens.yml,simp/pupmod-simp-simp_options,simp,pupmod-simp-simp_options,.github/workflows/validate_tokens.yml,Manual: Validate API tokens,Ruby,2,q1_low,Other,False,2,2,False,False,False,1,low,False,0,0,2,False,not_set,2,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
3bafdea38c15f80d37c9829d12c63bc26320138d2afdce87cfa1134e1d2ee521,https://github.com/es-shims/Number.parseInt/blob/3d2533484e3b9b5352b1e589ad3e17ff33fac1f1/.github/workflows/node-aught.yml,es-shims/Number.parseInt,es-shims,number.parseint,.github/workflows/node-aught.yml,Tests: node.js < 10,JavaScript,1,q1_low,MIT License,False,2,1,False,True,True,2,medium,False,0,0,1,False,not_set,0,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
5475b429d9624df5f1c43e69d92b2fef8fa16141098ada86f7cbe80636e00525,https://github.com/Azure/terraform-azurerm-avm-res-portal-dashboard/blob/c18922877098a74ce8e268a8bcf403544419fdb2/.github/workflows/e2e.yml,Azure/terraform-azurerm-avm-res-portal-dashboard,azure,terraform-azurerm-avm-res-portal-dashboard,.github/workflows/e2e.yml,test examples,HCL,0,q1_low,MIT License,False,2,1,False,False,True,3,medium,False,0,0,1,True,empty_locked_down,0,True,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
c25a089f2063dac03c3a280ecd3e4795732ae5673c6438d2f3d9779b7f6979ce,https://github.com/turbot/steampipe-plugin-zoom/blob/6dc5f5be18292683abc8a0c0a0a557477110c1fb/.github/workflows/add-issue-to-project.yml,turbot/steampipe-plugin-zoom,turbot,steampipe-plugin-zoom,.github/workflows/add-issue-to-project.yml,Assign Issue to Project,Go,3,q1_low,Apache License 2.0,False,1,0,False,False,True,1,high,False,0,0,0,False,not_set,0,False,other,False,True,simple,,False,False,0,False,no_expressions,no_third_party
abdaa74289a33759874809a3c30ae9a1fd948d6821845fdb38a4a74b86913d2c,https://github.com/adafruit/Adafruit_CircuitPython_MAX7219/blob/a3be7a306ab8147968e8c9d9a5cbfedfa458ee7b/.github/workflows/failure-help-text.yml,adafruit/Adafruit_CircuitPython_MAX7219,adafruit,adafruit_circuitpython_max7219,.github/workflows/failure-help-text.yml,Failure help text,Python,0,q1_low,MIT License,False,1,1,False,False,False,1,high,False,1,1,0,False,not_set,0,True,other,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
3e1555c914a333bc61ac475659c4bb1aa4ccb2e58b5c3adeacfae2533ebcd45f,https://github.com/notofonts/lao/blob/8bc671f58fa4a8980cbf0f82950e5e8fc6d9232b/.github/workflows/build.yaml,notofonts/lao,notofonts,lao,.github/workflows/build.yaml,"Build, QA, Release",Python,1,q1_low,SIL Open Font License 1.1,False,1,0,False,False,True,1,low,False,0,0,0,True,write_all,0,False,deploy_release,False,True,simple,,False,False,0,False,no_expressions,no_third_party
3e7a4d900192dbdd2cf61bc5363ebccaf85f2a421fbabfccad3dfd2f66de9c51,https://github.com/puppetlabs/puppetlabs-selinux_core/blob/915e5b0e90f48e7beb153c40ceb0ea0328d3b6b3/.github/workflows/unit_tests.yaml,puppetlabs/puppetlabs-selinux_core,puppetlabs,puppetlabs-selinux_core,.github/workflows/unit_tests.yaml,Unit Tests,Ruby,3,q1_low,Apache License 2.0,False,2,0,False,False,True,3,medium,False,0,0,0,False,not_set,0,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
a84c6fee9846ba3ffc6ee9df4e9aef9c2e6cdf9c6b1b4e890d5bb8c732601d7b,https://github.com/canonical/velero-rocks/blob/570cc83888b711d4abf27d385659137e1ef62594/.github/workflows/pull_request.yaml,canonical/velero-rocks,canonical,velero-rocks,.github/workflows/pull_request.yaml,Push Multiarch Images,Python,0,q1_low,Apache License 2.0,False,4,0,False,True,True,2,medium,False,0,0,0,False,not_set,0,True,other,False,True,complex,,False,False,0,False,no_expressions,no_third_party
26189f97e5ad4b3bd7e090d6db6fcd80be261374a52a397bb6661d654e72e715,https://github.com/Geonovum/mim-archimate/blob/0cc8c6d5ef346e31468d5c590a4dcbc850a230f5/.github/workflows/main.yml,Geonovum/mim-archimate,geonovum,mim-archimate,.github/workflows/main.yml,Main Workflow,HTML,4,q1_low,,False,2,0,False,True,True,3,medium,False,0,0,0,False,not_set,2,True,other,False,True,medium,,False,False,0,False,no_expressions,no_third_party
1ea6b279c7c5359d1fdc465d8f07632c3d8435604386a7c1d5d5c8edb57eede0,https://github.com/isaacs/resolve-import/blob/04d466514a2400c8a1ced1697b9d500c55aff7a7/.github/workflows/ci.yml,isaacs/resolve-import,isaacs,resolve-import,.github/workflows/ci.yml,CI,TypeScript,16,q2_medium,Other,False,1,4,True,False,False,3,high,False,2,2,2,True,granular,0,False,ci_test,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
4d1efa2be19679f5e78758df9f7f9fd601f6bafe78912f271c26ca5e4988702b,https://github.com/polarityio/urlscan/blob/ed8568d8eeef0d1ed2a92d7be36f2a5db59b3280/.github/workflows/release-current-version.yml,polarityio/urlscan,polarityio,urlscan,.github/workflows/release-current-version.yml,Release Current Version,JavaScript,0,q1_low,MIT License,False,1,0,False,False,True,1,low,False,0,0,0,False,not_set,0,False,deploy_release,False,True,simple,,False,False,0,False,no_expressions,no_third_party
fe1f0dc96c335e490bd8f4bb47143e3ce584e0675c3292ab973d57159b0a0e6e,https://github.com/oracle-devrel/oracle-health-ai-open-source/blob/c4e28b7d103503bd5a8071fd626f89049d831c98/.github/workflows/license_audit.yml,oracle-devrel/oracle-health-ai-open-source,oracle-devrel,oracle-health-ai-open-source,.github/workflows/license_audit.yml,Audit licenses,HCL,0,q1_low,Universal Permissive License v1.0,False,1,6,False,False,False,1,high,False,3,3,3,False,not_set,1,True,other,False,True,medium,,False,False,0,False,no_expressions,unpinned_third_party
77bfed9bdb7a93508a0bcaebd7da2f9cf44485f4253d5c6f036dd9f00ece09e0,https://github.com/amd/ZenDNN-pytorch/blob/26e8cc0465a90785ac006b6057d5a32fe85c8b47/.github/workflows/pull.yml,amd/ZenDNN-pytorch,amd,zendnn-pytorch,.github/workflows/pull.yml,pull,Python,5,q1_low,Other,False,31,0,False,True,True,4,medium,False,0,0,0,False,not_set,0,True,other,False,True,complex,,False,False,0,False,no_expressions,no_third_party
bd0c71d27647b0e5818a11810aa7be54ea27efbe3d0bba5b37fc127de0660917,https://github.com/ocicl/nyaml/blob/0c77c94fe8f250509f19d3abfed3084ef5d42d43/.github/workflows/main.yml,ocicl/nyaml,ocicl,nyaml,.github/workflows/main.yml,,,0,q1_low,Other,False,1,1,False,False,False,2,low,False,1,1,0,True,empty_locked_down,4,False,other,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
87b60827f11b417447e2d9778016152bba0b40c95dedf8a96b72a4b7d4c97cf2,https://github.com/Azure/terraform-azure-avm-utl-compute-windowsvirtualmachine-azapi-replicator/blob/514c5193087efa8357e181346a1a49ac302869f4/.github/workflows/pr-check.yml,Azure/terraform-azure-avm-utl-compute-windowsvirtualmachine-azapi-replicator,azure,terraform-azure-avm-utl-compute-windowsvirtualmachine-azapi-replicator,.github/workflows/pr-check.yml,PR Check,HCL,0,q1_low,MIT License,False,2,1,False,False,True,3,medium,False,0,0,1,True,empty_locked_down,0,True,ci_test,False,True,medium,,False,False,0,False,no_expressions,no_third_party
8dfb05a3b00f45c7d6e6672521d184ab7232668928742a12335fd5e31c7c69ff,https://github.com/minder-load-tests/demo-go-525/blob/a8a9725e17cb1b1ce226c960d7264885d4f55307/.github/workflows/1password.yml,minder-load-tests/demo-go-525,minder-load-tests,demo-go-525,.github/workflows/1password.yml,Example Workflow,Makefile,0,q1_low,Other,False,1,3,False,False,False,1,low,False,2,2,1,False,not_set,1,False,other,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
fe1f0dc96c335e490bd8f4bb47143e3ce584e0675c3292ab973d57159b0a0e6e,https://github.com/oracle-devrel/terraform-oci-code-server/blob/6e39e573ca1a4e83783e5485f9283cf3c7b047d2/.github/workflows/cla.yml,oracle-devrel/terraform-oci-code-server,oracle-devrel,terraform-oci-code-server,.github/workflows/cla.yml,CLA Assistant,HCL,1,q1_low,Universal Permissive License v1.0,False,1,1,False,False,False,2,high,False,1,1,0,False,not_set,2,True,other,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
26189f97e5ad4b3bd7e090d6db6fcd80be261374a52a397bb6661d654e72e715,https://github.com/Geonovum/specref.geostandaarden.nl/blob/28d3ffe13410d549ee662934ce58284414ddc1d3/.github/workflows/main.yml,Geonovum/specref.geostandaarden.nl,geonovum,specref.geostandaarden.nl,.github/workflows/main.yml,Main Workflow,HTML,0,q1_low,,False,2,0,False,True,True,3,medium,False,0,0,0,False,not_set,2,True,other,False,True,medium,,False,False,0,False,no_expressions,no_third_party
bf473cde7df5b545353873500dee3c6cd64c9155eef788fcefb832147df3bc08,https://github.com/cloudposse/terraform-aws-inspector/blob/5c068fd6c7fcf7cc34f7e68cf312a28ac60f4f91/.github/workflows/chatops.yml,cloudposse/terraform-aws-inspector,cloudposse,terraform-aws-inspector,.github/workflows/chatops.yml,chatops,,1,q1_low,,False,1,0,False,False,True,1,high,False,0,0,0,True,write_all,0,True,other,False,True,simple,,False,False,0,False,no_expressions,no_third_party
0a392d7530ba71aee0ad73303a219c8e6a0e2335564718b1057cc4c6fc207421,https://github.com/Geonovum/dso-cim-bhkv/blob/5e1217bdf5edfb3943f7e8d90b51c3e8b8490251/.github/workflows/build.yml,Geonovum/dso-cim-bhkv,geonovum,dso-cim-bhkv,.github/workflows/build.yml,Build and Check,HTML,0,q1_low,Other,False,3,0,False,True,True,3,medium,False,0,0,0,False,not_set,0,False,build,False,True,medium,,False,False,0,False,no_expressions,no_third_party
c9c09d7a4fe89c3f0aafb4848f4e2f1f32e2dd13e08b24efb8ed8d63c63e1061,https://github.com/cloudposse/terraform-null-smtp-mail/blob/e269c53368fe4a04917d9219f8af674f270ba5c3/.github/workflows/release.yml,cloudposse/terraform-null-smtp-mail,cloudposse,terraform-null-smtp-mail,.github/workflows/release.yml,release,HCL,143,q3_high,Apache License 2.0,False,1,0,False,False,True,1,low,False,0,0,0,True,write_all,0,False,deploy_release,False,True,simple,,False,False,0,False,no_expressions,no_third_party
c9c09d7a4fe89c3f0aafb4848f4e2f1f32e2dd13e08b24efb8ed8d63c63e1061,https://github.com/cloudposse/terraform-aws-alb/blob/17898650b934fc306dd7e9b3036f1994eff9ccc5/.github/workflows/chatops.yml,cloudposse/terraform-aws-alb,cloudposse,terraform-aws-alb,.github/workflows/chatops.yml,chatops,HCL,30,q2_medium,Apache License 2.0,False,1,0,False,False,True,1,high,False,0,0,0,True,write_all,0,True,other,False,True,simple,,False,False,0,False,no_expressions,no_third_party
3f8b4a17656d93b1dc100c2be105d3fe1d7ef4256ead9529561f0bf0b7b4dec1,https://github.com/govuk-one-login/ipv-cri-kbv-api/blob/0ba0050355cc0699030bd0dbbc8b43f4b0ae0775/.github/workflows/check-pr.yml,govuk-one-login/ipv-cri-kbv-api,govuk-one-login,ipv-cri-kbv-api,.github/workflows/check-pr.yml,Check PR,Java,3,q1_low,MIT License,False,5,0,False,True,True,1,medium,False,0,0,0,True,empty_locked_down,7,False,ci_test,False,True,complex,,False,False,0,False,no_expressions,no_third_party
e0b9a53a22ac99f07757d283e0c94ee0ce15524bff35f218887d5291bf307b00,https://github.com/MicrosoftDocs/OfficeDocs-Enterprise/blob/c0862df6d830f8e7d0adedc5c11b3098133a53ae/.github/workflows/AutoLabelMsftContributor.yml,MicrosoftDocs/OfficeDocs-Enterprise,microsoftdocs,officedocs-enterprise,.github/workflows/AutoLabelMsftContributor.yml,Auto label Microsoft contributors,,1593,q4_top,Creative Commons Attribution 4.0 International,False,2,0,False,True,True,1,high,False,0,0,0,True,write_all,4,True,other,False,True,medium,,False,False,0,False,no_expressions,no_third_party
0a392d7530ba71aee0ad73303a219c8e6a0e2335564718b1057cc4c6fc207421,https://github.com/Geonovum/3d-tiling/blob/ece5331cfa874c9ef65f2ec7f0b0a1b8080d1618/.github/workflows/build.yml,Geonovum/3d-tiling,geonovum,3d-tiling,.github/workflows/build.yml,Build and Check,HTML,0,q1_low,Other,False,3,0,False,True,True,3,medium,False,0,0,0,False,not_set,0,False,build,False,True,medium,,False,False,0,False,no_expressions,no_third_party
0c74fd6199b955b1a7d32e4975c44ab5b34cfb8bae22aa86651ffedde7e66d1b,https://github.com/LinkedInLearning/treating-go-as-an-object-oriented-language-4401616/blob/c50fdfcee03f7d217d561c984a636c947d7090a5/.github/workflows/main.yml,LinkedInLearning/treating-go-as-an-object-oriented-language-4401616,linkedinlearning,treating-go-as-an-object-oriented-language-4401616,.github/workflows/main.yml,Copy To Branches,Python,27,q2_medium,Other,False,1,2,False,False,False,1,low,False,2,2,0,False,not_set,0,False,other,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
e4c20cbcf8124538fd27e1ed0db5e08aff4811668881f4d1cdf47816ba913171,https://github.com/cloudposse/test-helpers/blob/b1569fb1b07372675dba86eb360d3c6d21317d67/.github/workflows/validate-codeowners.yml,cloudposse/test-helpers,cloudposse,test-helpers,.github/workflows/validate-codeowners.yml,Validate Codeowners,Go,3,q1_low,Apache License 2.0,False,1,3,False,False,False,2,medium,False,3,3,0,False,not_set,1,True,ci_test,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
e7df3cc3a8958ae085ef715d74ae8a325b1e39bef25052fa5b75a0d0b25e5148,https://github.com/AdobeDocs/marketo-developer.de-DE/blob/bf104843e4d81c75f80e5f1f504bad0def780ca0/.github/workflows/assign-pr.yml,AdobeDocs/marketo-developer.de-DE,adobedocs,marketo-developer.de-de,.github/workflows/assign-pr.yml,PR assignment,,0,q1_low,Other,False,1,1,False,False,False,1,medium,False,1,1,0,False,not_set,1,False,other,False,True,simple,,False,False,0,False,no_expressions,unpinned_third_party
